speaker,speech
B,No personally I would have preferred more seats to be contested because we have so many new candidates and there's nothing like uh putting a new candidates through the paces but uh that's over so there's no point talking about uh what it should be or should not be
L,We will not take we will not take our voters for granted no we should not
L,We'll work very hard we don't take them for granted we will not take them for granted we'll work very hard to win their votes
B,Uh that's correct because if you take your voters for granted then uh they would also tell you that you have taken them for granted in a very painful way right
B,Thank you
M,The Workers' Party on the other hand ask why the elections are being held so soon
M,Its main spokesman was J.B. Jeyaratnam who's disqualified from contesting this election
N,Why are they necessary at this particular point of time
N,Is the country facing an economic recession that the government has to bring in drastic measures and so they think we'd better go back to the people and explain to them
N,Or is there some na national you know calamity that is staring at us in the face and for which the government wants to be prepared and therefore wants the people to back to give them a mandate
N,We had you know I'm sorry to say just shibboleth from the PAP on the need for this elections
N,As far as the party is concerned and particularly my concern is to bring down the PAP's share of the vote
N,Now come on they're clearly going to be in the government and there's no question of we taking over and I hope that on the first of September we will see that the PAP's vote has slumped from sixty to fifty six fifty seven
M,Mr Jeyaratnam also touched on Medisave and Edusave
N,Those are of course important issues and we will tell the people that these all this Medisave Edusave are not really designed and meant to help those who are unable to provide for themselves <X>
